"year.s","region","OE_25","PC1r","PC2r","PC3r","year","lwr","fit","upr","lwr.diff","fit.diff","upr.diff","incr","decr","fit.incr","fit.decr","lwr.i","fit.i","upr.i","species"
13.5,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2015.5,0.10738036582056,0.271772805751983,0.570942587704589,-0.00618176462727216,0.0260382055800035,0.110614625790095,NA,NA,NA,NA,1.04403005641038,2.64237298459381,5.55111930838827,"Common Redstart"
13.75,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2015.75,0.109694845030389,0.278386849021653,0.586806985446149,-0.0122470157077892,0.023653872708862,0.0997466506099802,NA,NA,NA,NA,1.06653310751784,2.70667952625221,5.70536452763735,"Common Redstart"
14,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2016,0.112501701527684,0.285556092883602,0.604933895568012,-0.0205882006664715,0.021058312240918,0.0882455541164062,NA,NA,NA,NA,1.09382340891338,2.77638413208414,5.88160753866135,"Common Redstart"
14.25,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2016.25,0.114411965629664,0.290756196160688,0.61909132581115,-0.0323838791687001,0.0181901950120633,0.0803174140400486,NA,NA,NA,NA,1.11239638659798,2.8269433202209,6.01925637774305,"Common Redstart"
14.5,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2016.5,0.115386271193506,0.295440465301768,0.626253771201107,-0.0469509948078234,0.0155538218277185,0.0738887988363107,NA,NA,NA,NA,1.12186929428465,2.87248719351871,6.08889488388308,"Common Redstart"
14.75,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2016.75,0.116483503647076,0.299143744713996,0.628619062480362,-0.0611999134244173,0.0131398809544159,0.0692899937400903,NA,NA,NA,NA,1.13253738664624,2.90849317081359,6.11189196690507,"Common Redstart"
15,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2017,0.11752293981319,0.301605932518991,0.637330829598526,-0.0730079862294314,0.0110380079440531,0.0660036656852103,NA,NA,NA,NA,1.14264354144326,2.93243235236972,6.19659410631676,"Common Redstart"
15.25,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2017.25,0.11765366305999,0.302875703621231,0.641001009844582,-0.0817098655628013,0.00942827068944885,0.0636393473059659,NA,NA,NA,NA,1.143914527975,2.9447779910288,6.2322782694321,"Common Redstart"
15.5,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2017.5,0.118123097215147,0.303561832537767,0.64687306736452,-0.0850202372918996,0.0078321174169782,0.0627836744358234,NA,NA,NA,NA,1.14847870843522,2.95144903564632,6.28937068569403,"Common Redstart"
15.75,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2017.75,0.118378198569979,0.304018964333066,0.654385187213312,-0.0825097655200446,0.00642456379568168,0.0616364000814717,NA,NA,NA,NA,1.15095898944227,2.95589360361167,6.36240898137839,"Common Redstart"
16,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2018,0.118212170366242,0.303535845302516,0.655253284882126,-0.0778477839266239,0.00519662029657697,0.0616875484721333,NA,NA,NA,NA,1.14934474242804,2.95119636883449,6.37084925862288,"Common Redstart"
16.25,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2018.25,0.117786075971684,0.304050372180562,0.652133666289905,-0.0740142155460644,0.00428215423994849,0.0622921840435775,NA,NA,NA,NA,1.14520194265839,2.95619897356028,6.3405180565458,"Common Redstart"
16.5,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2018.5,0.117998505311461,0.304152707846411,0.657073005235434,-0.0726454655936154,0.00387244547511711,0.0649772493198086,NA,NA,NA,NA,1.14726733528297,2.95719395537258,6.38854190409486,"Common Redstart"
16.75,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2018.75,0.11734168704394,0.303752310723664,0.664818115673172,-0.0737596437784399,0.0040802124040562,0.0696070639961687,NA,NA,NA,NA,1.14088127012431,2.95330100317919,6.46384550383049,"Common Redstart"
17,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2019,0.116584741971369,0.303761645149167,0.672069163958484,-0.0741408114449116,0.00459852523046478,0.0745515992664758,NA,NA,NA,NA,1.13352169930541,2.95339175925652,6.53434547179484,"Common Redstart"
17.25,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2019.25,0.11574982361499,0.303622175688621,0.682157386047428,-0.0745867855851748,0.00524852457328695,0.0810454586958607,NA,NA,NA,NA,1.12540401548073,2.95203573567019,6.6324305080686,"Common Redstart"
17.5,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2019.5,0.114533427800153,0.303690459854228,0.693267355039344,-0.0736323711335168,0.0058030839182599,0.0878899019361862,NA,NA,NA,NA,1.1135773302066,2.95269964401811,6.74044971125078,"Common Redstart"
17.75,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2019.75,0.111024019218638,0.304780869320754,0.702302421829623,-0.0721572583372299,0.00611151983923031,0.0939062418106316,NA,NA,NA,NA,1.07945630620628,2.96330139833463,6.82829520533756,"Common Redstart"
18,"atl","none",-0.641039896187773,-0.0531059062126822,0.00900439397420697,2020,0.108206495821115,0.304500319920337,0.71718672969486,-0.0689164909102313,0.00624276780283872,0.09946885121051,NA,NA,NA,NA,1.0520622934445,2.96057369291004,6.97301127760482,"Common Redstart"
0,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2002,2.29346049805526,3.3543476562249,4.75270297601698,-0.547440718673631,-0.0269086501392124,0.213023362888531,NA,NA,NA,NA,0.700801799227165,1.02497203449073,1.45226080833277,"White Wagtail"
0.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2002.25,2.30784420500447,3.34682924556142,4.6914524668521,-0.524426092573416,-0.0265616054417883,0.216292245471927,NA,NA,NA,NA,0.70519696004119,1.02267466955911,1.43354478202112,"White Wagtail"
0.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2002.5,2.32476199764055,3.33485196792407,4.63618593518801,-0.500772304661945,-0.0260594798495717,0.214862914441172,NA,NA,NA,NA,0.710366449347141,1.01901482988661,1.41665725120902,"White Wagtail"
0.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2002.75,2.33321573015529,3.32002780119855,4.57400008113382,-0.4626041008301,-0.0248842414407591,0.210321558881676,NA,NA,NA,NA,0.712949616121339,1.01448507987692,1.39765541601517,"White Wagtail"
1,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2003,2.3427907783439,3.30486510678978,4.53018052201092,-0.430988232405172,-0.0243431903279578,0.200706727195521,NA,NA,NA,NA,0.715875417984485,1.00985188757568,1.38426568207351,"White Wagtail"
1.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2003.25,2.35287536820102,3.29306429502933,4.47226332808934,-0.400897375648301,-0.0236878108972327,0.191361263690681,NA,NA,NA,NA,0.71895691806802,1.00624596974056,1.36656820102212,"White Wagtail"
1.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2003.5,2.36269041505323,3.28274373630345,4.44764043160554,-0.368834893085368,-0.0215869194719609,0.186837325233724,NA,NA,NA,NA,0.721956055179542,1.00309236577387,1.35904429983758,"White Wagtail"
1.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2003.75,2.36615811819392,3.27908015071716,4.42325923115536,-0.333535109857563,-0.0198691263419981,0.187268745785341,NA,NA,NA,NA,0.723015664709438,1.00197290137818,1.35159425255868,"White Wagtail"
2,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2004,2.37471096386369,3.27215622989451,4.40718329007306,-0.305467924120784,-0.0176685732200532,0.189576210157693,NA,NA,NA,NA,0.725629117018284,0.999857191875295,1.34668200382176,"White Wagtail"
2.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2004.25,2.38484539089256,3.26947854068777,4.3771385667947,-0.280563409146506,-0.0149362816781462,0.194424066891963,NA,NA,NA,NA,0.728725845608982,0.999038983139875,1.33750138085109,"White Wagtail"
2.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2004.5,2.38806710454257,3.26561840539624,4.35482741292347,-0.262164394284725,-0.0117323285175885,0.19667750130814,NA,NA,NA,NA,0.729710289302014,0.997859459987041,1.33068386784441,"White Wagtail"
2.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2004.75,2.39435634693301,3.26342031515165,4.34621316630555,-0.238458544386644,-0.00883472234036731,0.205435028610812,NA,NA,NA,NA,0.731632063139729,0.997187800021857,1.32805165354033,"White Wagtail"
3,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2005,2.39876514634309,3.2619055428041,4.33459732204436,-0.214633945917697,-0.00584025192651438,0.214444746307385,NA,NA,NA,NA,0.732979238973642,0.996724938251409,1.32450225534285,"White Wagtail"
3.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2005.25,2.40988791448982,3.26333990380297,4.32300998259299,-0.192089228087555,-0.00251190494404696,0.223206421226196,NA,NA,NA,NA,0.736377970251648,0.997163229109091,1.32096156722433,"White Wagtail"
3.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2005.5,2.4231876378986,3.26570790562023,4.31144952834065,-0.176585428691478,0.000377913553784026,0.226354912667204,NA,NA,NA,NA,0.740441903378902,0.997886808144142,1.317429094288,"White Wagtail"
3.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2005.75,2.44516794516534,3.27030663281939,4.30692711170763,-0.163455484988861,0.0032001308181151,0.239656398987043,NA,NA,NA,NA,0.747158321164671,0.99929201930782,1.3160472009805,"White Wagtail"
4,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2006,2.45940802062413,3.27262358713185,4.30719648616702,-0.15508349641602,0.00559210096007234,0.24890902883079,NA,NA,NA,NA,0.751509593188373,1,1.31612951245086,"White Wagtail"
4.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2006.25,2.47061490328759,3.28058093662108,4.29938413060499,-0.14972474978403,0.00797446537470492,0.26202837916911,NA,NA,NA,NA,0.75493402693857,1.00243148937767,1.31374232817683,"White Wagtail"
4.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2006.5,2.4911585235972,3.28726644687699,4.29145900825929,-0.143044214182875,0.00940388148240601,0.278607856406321,NA,NA,NA,NA,0.761211443134672,1.00447434889937,1.31132068629388,"White Wagtail"
4.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2006.75,2.50716889827793,3.29415371654566,4.2878856760961,-0.137329378611994,0.0106589225734588,0.290404993088855,NA,NA,NA,NA,0.766103657058596,1.00657885908372,1.31022880020676,"White Wagtail"
5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2007,2.5188589921002,3.30117899535475,4.28286854244769,-0.134287379630504,0.0116387795356943,0.292133379549142,NA,NA,NA,NA,0.769675743340756,1.00872554006369,1.30869573857751,"White Wagtail"
5.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2007.25,2.53055296352298,3.31087391500968,4.27812869559469,-0.128609591837359,0.0111816092474015,0.29624682966789,NA,NA,NA,NA,0.773249014482833,1.01168797047978,1.30724740615344,"White Wagtail"
5.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2007.5,2.54549507783101,3.31587764395967,4.28769457857921,-0.127677691358685,0.0106530160781659,0.298087267848523,NA,NA,NA,NA,0.777814805173455,1.01321693609919,1.31017040744884,"White Wagtail"
5.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2007.75,2.56125532380808,3.32775803583748,4.29131898408041,-0.126102818996832,0.0106200984451021,0.291410527248237,NA,NA,NA,NA,0.782630588460917,1.01684717085168,1.31127789977257,"White Wagtail"
6,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2008,2.57842810511694,3.33412815597469,4.29261163172543,-0.125405098687303,0.00934817058872994,0.28030007538915,NA,NA,NA,NA,0.787877993440943,1.0187936581172,1.31167288795578,"White Wagtail"
6.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2008.25,2.59004197384642,3.34053532871216,4.30331414389761,-0.129143459723813,0.00779612451484724,0.271415258555785,NA,NA,NA,NA,0.791426787984605,1.02075146736928,1.31494320361758,"White Wagtail"
6.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2008.5,2.6005987547686,3.34395898043473,4.30196154345979,-0.135412527799028,0.00535121243760983,0.265369272594573,NA,NA,NA,NA,0.794652573242552,1.02179761631719,1.31452989594506,"White Wagtail"
6.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2008.75,2.60855008383525,3.34867209361386,4.30153807546526,-0.139875106990317,0.00316472421824088,0.258083613890569,NA,NA,NA,NA,0.797082222988376,1.02323777985988,1.31440049884721,"White Wagtail"
7,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2009,2.62061928008686,3.35267682568544,4.30022871765773,-0.142119546774566,0.00113955037406299,0.245397192196739,NA,NA,NA,NA,0.800770149793972,1.02446148676199,1.31400040461925,"White Wagtail"
7.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2009.25,2.62431112703748,3.35499065214574,4.30098644293299,-0.143234712345452,-0.00124001303447585,0.23708305915937,NA,NA,NA,NA,0.801898249880136,1.02516851169128,1.31423193912209,"White Wagtail"
7.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2009.5,2.62505413677056,3.35839783171348,4.30513137190962,-0.148020153290074,-0.00373348048476885,0.226906352373879,NA,NA,NA,NA,0.802125287824861,1.0262096273213,1.31549848532464,"White Wagtail"
7.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2009.75,2.62342406442876,3.36026674354409,4.30613399882361,-0.147811436762568,-0.00594809713483357,0.217208835775806,NA,NA,NA,NA,0.801627194384414,1.0267807018066,1.31580485325461,"White Wagtail"
8,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2010,2.62347693546039,3.36158478680917,4.31062247213623,-0.15244457588004,-0.00813275356614795,0.210221985976866,NA,NA,NA,NA,0.801643349933692,1.02718345000846,1.31717637466339,"White Wagtail"
8.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2010.25,2.62327304427173,3.36067186670718,4.31403502653802,-0.160537138557237,-0.0106831962676246,0.2040393844982,NA,NA,NA,NA,0.801581047874432,1.0269044933617,1.31821913265585,"White Wagtail"
8.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2010.5,2.62638401292472,3.3607034417582,4.30864263181432,-0.1682453671914,-0.0121701438682287,0.208715552795002,NA,NA,NA,NA,0.802531651746267,1.02691414159963,1.31657140428742,"White Wagtail"
8.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2010.75,2.62406064832087,3.36180974982572,4.30286061720922,-0.170601246112345,-0.014500958811503,0.2005395014123,NA,NA,NA,NA,0.801821712291886,1.02725219088579,1.31480462162783,"White Wagtail"
9,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2011,2.62316895012315,3.359626262274,4.29203303548952,-0.177476069670446,-0.0162526147007291,0.191079228350599,NA,NA,NA,NA,0.801549240321316,1.02658499299591,1.31149608906018,"White Wagtail"
9.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2011.25,2.6263651445191,3.35460104167606,4.28988878087759,-0.180167617975791,-0.0176033796672748,0.183990690653446,NA,NA,NA,NA,0.802525886217443,1.02504946027601,1.31084087939282,"White Wagtail"
9.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2011.5,2.62674563178986,3.34836944697999,4.28761926264422,-0.180928449835416,-0.0202803760585013,0.173457856402326,NA,NA,NA,NA,0.802642149900277,1.02314530156966,1.31014739351736,"White Wagtail"
9.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2011.75,2.62063012745076,3.34338984024182,4.28277152701251,-0.188933057412632,-0.0232846408643184,0.16255029749157,NA,NA,NA,NA,0.800773464371288,1.02162370685961,1.30866609403313,"White Wagtail"
10,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2012,2.61547641207239,3.33594032521522,4.27532233126353,-0.196513073680071,-0.0261819319957723,0.146596119913522,NA,NA,NA,NA,0.799198668113436,1.01934739403955,1.30638987877321,"White Wagtail"
10.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2012.25,2.61298710965531,3.32921307351712,4.26976822763425,-0.207810279285736,-0.0291844000677166,0.13926257059349,NA,NA,NA,NA,0.798438023831929,1.0172917797842,1.30469273778482,"White Wagtail"
10.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2012.5,2.604210958639,3.31998163280966,4.26025783824285,-0.220767566260882,-0.0324413325225592,0.124715544411291,NA,NA,NA,NA,0.795756337172083,1.01447097242226,1.30178669340233,"White Wagtail"
10.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2012.75,2.60103686834868,3.31008844850807,4.2535861302988,-0.243320749866105,-0.0351947001786534,0.115065415435711,NA,NA,NA,NA,0.794786445522214,1.01144795922255,1.29974805138732,"White Wagtail"
11,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2013,2.59420373496113,3.29909785104195,4.23393390792225,-0.257191492495146,-0.038918024551915,0.0974957303592197,NA,NA,NA,NA,0.7926984775034,1.0080896147098,1.29374301541135,"White Wagtail"
11.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2013.25,2.58368365791183,3.28499593969138,4.22366593536113,-0.277347205651979,-0.0411294415259,0.082889412291509,NA,NA,NA,NA,0.789483907673044,1.00378056083449,1.29060547994851,"White Wagtail"
11.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2013.5,2.57273173372224,3.27131333249389,4.19475185205125,-0.281690044283134,-0.0443842716157938,0.0717536501138039,NA,NA,NA,NA,0.786137380369185,0.999599631731827,1.28177034124708,"White Wagtail"
11.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2013.75,2.55824459838825,3.25724080655778,4.1734651779995,-0.292267702822646,-0.0475308118952356,0.0620008458435128,NA,NA,NA,NA,0.781710615436317,0.99529955701763,1.27526587365862,"White Wagtail"
12,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2014,2.54382360480612,3.24206420393332,4.13195350708012,-0.307575201355714,-0.0505870163336475,0.0532457057422775,NA,NA,NA,NA,0.777304061123492,0.990662114849173,1.26258135012142,"White Wagtail"
12.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2014.25,2.53115598159462,3.22447417394387,4.10292297126132,-0.314682690893853,-0.0520263510206398,0.0491225402867722,NA,NA,NA,NA,0.77343327584244,0.985287213177431,1.25371062758157,"White Wagtail"
12.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2014.5,2.51986249956079,3.2073897864256,4.08280598604206,-0.32197707301751,-0.0529920882730295,0.0481477874735292,NA,NA,NA,NA,0.769982380335167,0.980066818266924,1.2475635762377,"White Wagtail"
12.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2014.75,2.50669777056573,3.1889537431358,4.04722551156456,-0.325752343136476,-0.053606965606523,0.0497932380373322,NA,NA,NA,NA,0.765959696807851,0.97443340434108,1.2366914201433,"White Wagtail"
13,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2015,2.49464334117274,3.17194382515228,4.01926137762769,-0.31600987699687,-0.0528633026952718,0.0506503293756788,NA,NA,NA,NA,0.762276282240898,0.969235764731562,1.22814655294659,"White Wagtail"
13.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2015.25,2.47913770990153,3.15584824991319,3.99662781291352,-0.312108457340421,-0.0513522928713428,0.0533542142718833,NA,NA,NA,NA,0.757538300356218,0.96431751647888,1.22123052239448,"White Wagtail"
13.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2015.5,2.46471374279801,3.13823730669478,3.96889291295398,-0.295820262411928,-0.0499152075317255,0.0574355284160832,NA,NA,NA,NA,0.753130837438625,0.958936224451391,1.21275570113224,"White Wagtail"
13.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2015.75,2.45334634056335,3.12153577414784,3.9437307315576,-0.275943904901488,-0.0476597033949311,0.0618437999633237,NA,NA,NA,NA,0.749657354487713,0.953832816710699,1.2050670132259,"White Wagtail"
14,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2016,2.43667220518087,3.1058733520068,3.92842429084748,-0.251000355816822,-0.0448548483977795,0.0681732535046109,NA,NA,NA,NA,0.744562318368055,0.949046924986816,1.2003898970521,"White Wagtail"
14.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2016.25,2.4244132972503,3.09512271124914,3.918826450736,-0.22872243986849,-0.0410018055352346,0.0801607459981479,NA,NA,NA,NA,0.740816422268431,0.945761902902412,1.19745713076966,"White Wagtail"
14.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2016.5,2.41393761687408,3.08197613791845,3.90338846902581,-0.205277382035352,-0.0379222157143033,0.0921431017056882,NA,NA,NA,NA,0.737615418517983,0.941744767114972,1.19273982023908,"White Wagtail"
14.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2016.75,2.40024515967923,3.07172520493365,3.89087079568865,-0.188968072824536,-0.0341014054150435,0.110251533366967,NA,NA,NA,NA,0.733431479598551,0.93861243835431,1.18891485442682,"White Wagtail"
15,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2017,2.38808340952568,3.06330802647344,3.88312328108345,-0.176664100511648,-0.0297060985032793,0.127139369278772,NA,NA,NA,NA,0.729715271538029,0.936040441228424,1.18654748329509,"White Wagtail"
15.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2017.25,2.38660116316213,3.05786205806909,3.87716952811406,-0.169106406079256,-0.0266919841762636,0.154505516006709,NA,NA,NA,NA,0.729262348577571,0.934376342605604,1.18472822336162,"White Wagtail"
15.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2017.5,2.38096060061483,3.05232829820838,3.87808059003125,-0.16463299584546,-0.0236218635629726,0.176808039797027,NA,NA,NA,NA,0.727538788749462,0.932685417965671,1.18500661221171,"White Wagtail"
15.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2017.75,2.3743826444349,3.04745240643806,3.88169622052552,-0.160325194766608,-0.0201814815925516,0.195232068075701,NA,NA,NA,NA,0.725528794014415,0.931195514944287,1.18611142319837,"White Wagtail"
16,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2018,2.36930858654141,3.04642078796243,3.8841098732547,-0.157700002558436,-0.0177012975344226,0.21718348758093,NA,NA,NA,NA,0.723978338314762,0.930880288200922,1.18684895156512,"White Wagtail"
16.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2018.25,2.36458982750625,3.04437672982406,3.88717941153803,-0.159053835285805,-0.0156602840939435,0.234452406163599,NA,NA,NA,NA,0.72253644959474,0.930255695092686,1.18778689575625,"White Wagtail"
16.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2018.5,2.35604524576395,3.04433811978691,3.89633866755667,-0.167284072533525,-0.0147383864801398,0.261582183657238,NA,NA,NA,NA,0.719925522454848,0.930243897207557,1.1905856459867,"White Wagtail"
16.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2018.75,2.34696234830206,3.04431264977351,3.91278980621339,-0.175128006545955,-0.0137729494098515,0.292056652579142,NA,NA,NA,NA,0.717150104744847,0.930236114456892,1.19561254205913,"White Wagtail"
17,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2019,2.34041424698817,3.04333168465968,3.93189505132165,-0.182681900367854,-0.0148269508892795,0.321538109551711,NA,NA,NA,NA,0.715149232618998,0.929936365620001,1.20145044079683,"White Wagtail"
17.25,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2019.25,2.3288764826219,3.0466596597352,3.94904752319096,-0.194447466821401,-0.0158018851670327,0.350730973108004,NA,NA,NA,NA,0.711623692923067,0.930953279110635,1.20669163991815,"White Wagtail"
17.5,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2019.5,2.31194257066892,3.04831546762992,3.97471095243903,-0.204769819956763,-0.0156482326674201,0.371216637740423,NA,NA,NA,NA,0.706449278114238,0.931459236441393,1.21453349174278,"White Wagtail"
17.75,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2019.75,2.29614442361946,3.04854343505882,4.0142362516886,-0.208715574858576,-0.0155453202177469,0.394166202435264,NA,NA,NA,NA,0.701621913576628,0.931528895362692,1.22661104915115,"White Wagtail"
18,"atl","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2020,2.27337576296221,3.05146508414971,4.06601407962611,-0.208459459131949,-0.0154494260473648,0.407879373653385,NA,NA,NA,NA,0.694664602400735,0.932421649757782,1.24243255338436,"White Wagtail"
0,"kon","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2002,2.03991760106174,3.05911340231195,4.40378281313072,-0.395317844408716,0.0553871132935591,0.39090639245043,NA,NA,NA,NA,0.621346312644347,0.931787064094212,1.34136506847195,"White Wagtail"
0.25,"kon","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2002.25,2.10361801622569,3.0781690465956,4.34747910603441,-0.381998408352291,0.0553127816194099,0.402503058247294,NA,NA,NA,NA,0.640749065998419,0.937591295747759,1.32421530674908,"White Wagtail"
0.5,"kon","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2002.5,2.15916942116317,3.0918834928602,4.32102247503882,-0.359729295703493,0.055226763964189,0.404394056781165,NA,NA,NA,NA,0.657669681126282,0.941768631446041,1.31615678021568,"White Wagtail"
0.75,"kon","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2002.75,2.21436585731775,3.10830342144344,4.2890395864697,-0.338875591857635,0.0548559877078247,0.398390224295553,NA,NA,NA,NA,0.674482174953436,0.946770040362641,1.30641498972876,"White Wagtail"
1,"kon","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2003,2.25906203823961,3.1220494830354,4.25846903774346,-0.317383986125797,0.0533683075554237,0.387425108507422,NA,NA,NA,NA,0.688096355835365,0.950957005894534,1.29710338924221,"White Wagtail"
1.25,"kon","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2003.25,2.29950427986709,3.13674189534524,4.25230488591351,-0.297151745930146,0.0520151514793454,0.365734624928393,NA,NA,NA,NA,0.700414813059923,0.955432224015018,1.29522582663471,"White Wagtail"
1.5,"kon","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2003.5,2.33392482434816,3.15150402781347,4.22654773379338,-0.279703259730923,0.0504866095552003,0.347608087463369,NA,NA,NA,NA,0.710899098494491,0.959928678465499,1.28738035705019,"White Wagtail"
1.75,"kon","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2003.75,2.36004049338873,3.1601156195395,4.20011748792043,-0.26271978445036,0.0494073057200062,0.33353887655596,NA,NA,NA,NA,0.718853770120516,0.962551716161815,1.27932986726232,"White Wagtail"
2,"kon","none",0.000449768155705072,0.000543949180672818,0.000908389385364962,2004,2.3850397167858,3.17356815119538,4.18598521592823,-0.251334905289946,0.0480986920115001,0.318255753150476,NA,NA,NA,NA,0.726468379293287,0.966649274286594,1.27502526442588,"White Wagtail"
